id,session_id,player_id,timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,orientation_x,orientation_y,orientation_z,battery_level,created_at
8d768341-d02a-4633-a5e9-e0d3c4bb7ec5,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9,1.94,1.94,-4.18,0.48,0.48,0.04,43.5,17.25,5.25,-58.32,82.79,10.89,3764,2025-03-30 15:53:42.403128+00
ca755215-39dd-42cf-9c44-eaf7ac3b660e,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.1,1.94,1.94,-4.18,0.44,0.48,0.07,43.5,17.25,5.25,-63.19,84.37,3.06,3764,2025-03-30 15:53:42.403128+00
54322d92-f240-4ce3-b97a-51ba0f9c9d21,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.2,1.94,1.94,-4.18,0.06,0.16,0.04,43.5,17.25,5.25,-71.4,86.46,-7.74,3764,2025-03-30 15:53:42.403128+00
bb59b012-34bd-4051-b545-76d88d45dcdf,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.3,1.94,1.94,-4.18,-0.33,-0.26,0.09,43.5,17.25,5.25,-72.74,86.82,-9.38,3763,2025-03-30 15:53:42.403128+00
bfe250fc-43f2-4607-975c-26dace99f0de,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.4,1.94,1.94,-4.18,-0.29,-0.03,0.09,43.5,17.25,5.25,-66.96,85.77,-1.7,3764,2025-03-30 15:53:42.403128+00
d217e481-df94-4e96-abed-de9a65b26b83,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.5,1.94,1.94,-4.18,-0.25,-0.32,0.14,43.5,17.25,5.25,-66.97,85.94,0.05,3763,2025-03-30 15:53:42.403128+00
5343c275-b094-468a-8c7c-439b642458c1,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.6,1.94,1.94,-4.18,0.02,-0.12,-0.01,43.5,17.25,5.25,-59.8,84.8,8.66,3764,2025-03-30 15:53:42.403128+00
04ccdf9d-bced-47b0-ba57-b6e7ce30ae0d,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.7,1.94,1.94,-4.18,0.13,-0.15,-0.19,43.5,17.25,5.25,-55.23,83.7,13.29,3764,2025-03-30 15:53:42.403128+00
53daa964-d7dc-4179-84aa-b2876cd6687b,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.8,1.94,1.94,-4.18,0.23,0.05,-0.26,43.5,17.25,5.25,-54.43,82.79,13.3,3766,2025-03-30 15:53:42.403128+00
9f410f72-bc24-4e38-b85d-fe2fbc857eb0,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,9.9,1.94,1.94,-4.18,0.3,-0.04,-0.23,43.5,17.25,5.25,-56.57,82.41,9.71,3764,2025-03-30 15:53:42.403128+00
f995426b-e947-4e76-8410-d95535e6f7d4,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10,1.94,1.94,-4.18,0.23,-0.02,-0.15,43.5,17.25,5.25,-56.42,81.56,8.15,3766,2025-03-30 15:53:43.176745+00
10ea13e9-cdcc-473f-b277-76d5d34eabda,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.1,1.94,1.94,-4.18,0.13,-0.07,-0.04,43.5,17.25,5.25,-56.06,80.95,7.16,3766,2025-03-30 15:53:43.176745+00
b748678a-644b-4a4e-a352-dca1cf8b583c,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.2,1.94,1.94,-4.18,0.02,0.06,0.06,43.5,17.25,5.25,-54.77,80.37,7.72,3764,2025-03-30 15:53:43.176745+00
53d2d6c7-6a0a-4abe-8f39-1be86edefa6f,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.3,1.94,1.94,-4.18,-0.06,-0.04,0.08,43.5,17.25,5.25,-53.59,80.17,8.78,3763,2025-03-30 15:53:43.176745+00
2ac40b18-408c-455e-a843-e70791521179,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.4,1.94,1.94,-4.18,-0.12,0.16,0.07,43.5,17.25,5.25,-52.53,80.09,10.23,3753,2025-03-30 15:53:43.176745+00
d2d250bc-0b3c-492f-989b-10bf49e8cf96,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.5,1.94,1.94,-4.18,-0.13,0.11,0.08,43.5,17.25,5.25,-54.34,80.98,9.02,3764,2025-03-30 15:53:43.176745+00
9ba02fab-510f-4725-b0fc-e486aa5ff121,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.6,1.94,1.94,-4.18,-0.16,0,0.08,43.5,17.25,5.25,-55.28,81.43,8.76,3763,2025-03-30 15:53:43.176745+00
7b3411f3-11d9-466a-a72b-85e3fc5cc74f,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.7,1.94,1.94,-4.18,-0.15,0.01,0.05,43.5,17.25,5.25,-54.55,81.32,10.35,3764,2025-03-30 15:53:43.176745+00
53eb78fa-a3cc-445d-a1cb-b2dc9f1f7b2b,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.8,1.94,1.94,-4.18,-0.11,0.08,0.02,43.5,17.25,5.25,-54.74,81.41,11.04,3751,2025-03-30 15:53:43.176745+00
0cf80640-0309-4d45-9647-a9bad4d8b9bc,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,10.9,1.94,1.94,-4.18,-0.06,-0.1,0.02,43.5,17.25,5.25,-55.92,81.7,10.44,3764,2025-03-30 15:53:43.176745+00
348bad2d-8808-45b6-ab93-7c86689fdc9f,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,11,1.94,1.94,-4.18,0.03,-0.06,0,43.5,17.25,5.25,-54.71,81.25,12.01,3753,2025-03-30 15:53:43.232169+00
e7b9955c-134b-4753-8198-dec4ecf3299f,958d1c04-d4fb-49b9-ad9e-1725b8983246,f50b0082-d68f-467e-9784-9f3aaf467fe5,11.1,1.94,1.94,-4.18,0.12,0.06,-0.02,43.5,17.25,5.25,-53.24,80.72,13.35,3764,2025-03-30 15:53:43.232169+00
